"resource_name","resource_registry_id","required_by_workflows","current_runtime_status","actual_access_method","claude_connector","mcp","local_cli","python_package","r_package","web","public_api","credential_required","notes","resource_type"
"Cochran Q test","rr_5382b9347a486138","mendelian-randomization-twosamplemr","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"CRISPOR","rr_0c2fa5ccefc5cae0","sgrna-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"Davies-Bouldin index","rr_d0240296f3e47c1f","bulk-omics-clustering","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"design_qpcr_primers, design_pcr_primers, and design_taqman_assay","rr_b0e5fabec16b40c3","pcr-primer-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"finalize_report","rr_25bc8e12cb3a7e37","pharmacovigilance-ae-signal-detection","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"generate_primer_report and export_primers","rr_1e341e2eaf53c1b1","pcr-primer-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"GenerateImage","rr_efe1eebfa737c317","pharmacovigilance-ae-signal-detection","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"GRNBoost2","rr_de2624584033cfed","grn-pyscenic","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"in_silico_pcr_report and check_specificity_local_blast","rr_bff32c47bc794148","pcr-primer-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"Leave-one-out analysis","rr_55b72c2c082156c6","mendelian-randomization-twosamplemr","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"LiteratureSearch","rr_b01b20f1581d0378","pharmacovigilance-ae-signal-detection;pkpd-pharmacometrics","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"MR-Egger intercept","rr_4a48290330bbf452","mendelian-randomization-twosamplemr","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"NetMHCIIpan","rr_8f61fe6bf3e52682","antibody-developability-humanization","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"Open Targets GraphQL API","rr_aa4218c4fbff60e4","open-targets","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"ot_query","rr_275f07b7c065b8a3","open-targets","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"PCA","rr_b1a42a2762ca4830","bulk-omics-clustering","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"pdf-report-generation","rr_abbf99b8d8602a79","open-targets;pcr-primer-design;pkpd-pharmacometrics;polygenic-risk-score-prs-catalog;proteomics-diff-exp","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"pdf-report-generation, docx-generation, and pptx-generation","rr_ab46658d8f557cff","phylo-create-skill","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"rlog","rr_cb2049dbd4086642","bulk-rnaseq-counts-to-de-deseq2","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"samtools","rr_b8616d2ebf98a0cd","variant-calling-from-sequencing","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/00_setup_env.sh through scripts/06_report.py","rr_d1fe7be615dc4bb8","pkpd-pharmacometrics","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/basic_workflow.R","rr_b565ceb1bed3bfb0","proteomics-diff-exp","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/confidence_breakdown.py","rr_e6f2a2cc49c51902","protein-structure-prediction","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/differential_expression_glmgampoi.py","rr_ac8fb4fafbffb74e","pooled-crispr-screens","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/export_results.R","rr_0154d8cebed67248","proteomics-diff-exp","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/extract_plddt.py","rr_bca22cad09d0cee5","protein-structure-prediction","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/figure_value_guard.py","rr_8c87ea0cbd9b0192","protein-structure-prediction","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/fold_orchestrate.py","rr_26cf028e225fc26b","protein-structure-prediction","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/gene_name_corrections.py, expression_filtering.py, and normalize_and_scale.py","rr_e65dbccc5ca1e50f","pooled-crispr-screens","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/generate_plots.R and scripts/export_results.R","rr_24af7177c03e868e","polygenic-risk-score-prs-catalog","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/load_10x_libraries.py, map_sgrna_to_cells.py, qc_filtering.py, and concatenate_libraries.py","rr_96a2486bca14d066","pooled-crispr-screens","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/load_example_data.R","rr_33b7bc37e29aea5d","proteomics-diff-exp","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/load_pgs_weights.R","rr_a6e9ff86f4219119","polygenic-risk-score-prs-catalog","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/load_reference_data.R","rr_01467917df7b6274","polygenic-risk-score-prs-catalog","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/qc_plots.R","rr_e454cdea371d4d70","proteomics-diff-exp","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/run_analysis.py","rr_a4e628b2aa1496d8","pharmacovigilance-ae-signal-detection","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"scripts/run_provenance.py","rr_6c82165ad0d59ef0","protein-structure-prediction","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
